iter	MultiClass
4550	0.9586504169
4551	0.9586476044
4552	0.9586402456
4553	0.9586093193
4554	0.9585904421
4555	0.9585824923
4556	0.9585697828
4557	0.9585472323
4558	0.9585403481
4559	0.9585399012
4560	0.9585241869
4561	0.9585228059
4562	0.9584549696
4563	0.9584088472
4564	0.9584070354
4565	0.9583993533
4566	0.9583739306
4567	0.9583442915
4568	0.9583310018
4569	0.9582976431
4570	0.9582854694
4571	0.9582757669
4572	0.958239848
4573	0.9582303413
4574	0.9581790117
4575	0.9581465129
4576	0.9581457733
4577	0.958144246
4578	0.9581315041
4579	0.9580959078
4580	0.9580753742
4581	0.9580601636
4582	0.9580531189
4583	0.9580379529
4584	0.9580316722
4585	0.9580176064
4586	0.9580151707
4587	0.9580104683
4588	0.9580023142
4589	0.9579955509
4590	0.9579660081
4591	0.9579441169
4592	0.9579411897
4593	0.9578964445
4594	0.9578845657
4595	0.9578144995
4596	0.9577907108
4597	0.9577826862
4598	0.9577208784
4599	0.9577177371
4600	0.9577002497
4601	0.9576849851
4602	0.9576762257
4603	0.9576648104
4604	0.9576460084
4605	0.9576144151
4606	0.9576073707
4607	0.9576056484
4608	0.957591137
4609	0.9575906216
4610	0.9575870739
4611	0.9575640867
4612	0.9575490258
4613	0.9575428454
4614	0.9575296704
4615	0.9575216775
4616	0.9575066289
4617	0.9574991824
4618	0.9574560621
4619	0.9574533706
4620	0.9574490745
4621	0.9574373411
4622	0.9574334378
4623	0.9573825753
4624	0.9573604245
4625	0.9573457754
4626	0.9573443695
4627	0.9573281951
4628	0.9573133527
4629	0.9573004089
4630	0.9572996218
4631	0.957297852
4632	0.9572949404
4633	0.9572888757
4634	0.9572785691
4635	0.9572718845
4636	0.9572455965
4637	0.9572390953
4638	0.9572211011
4639	0.9572192617
4640	0.9571976366
4641	0.9571913121
4642	0.9571675093
4643	0.9571657867
4644	0.9571096379
4645	0.95710591
4646	0.9570852736
4647	0.9570696779
4648	0.9570442739
4649	0.9570158884
4650	0.9569515601
4651	0.9569472388
4652	0.9569385085
4653	0.956932627
4654	0.9569237691
4655	0.9569046733
4656	0.9568708363
4657	0.9568679687
4658	0.9568661673
4659	0.9568623836
4660	0.9568346142
4661	0.9568237467
4662	0.9568103538
4663	0.9567442109
4664	0.9567388294
4665	0.9567342985
4666	0.9567278944
4667	0.9567183353
4668	0.9566731672
4669	0.9566525971
4670	0.9566508573
4671	0.9566469101
4672	0.9566246981
4673	0.9566111223
4674	0.9566005947
4675	0.9565642468
4676	0.9565405174
4677	0.9565377978
4678	0.9565346161
4679	0.9565342137
4680	0.9565270006
4681	0.9565071624
4682	0.9564997895
4683	0.9564907656
4684	0.9564515814
4685	0.9564490776
4686	0.9564469786
4687	0.9564037894
4688	0.9564005026
4689	0.9563877338
4690	0.956365386
4691	0.9562996605
4692	0.956289794
4693	0.956279878
4694	0.9562720455
4695	0.9562522759
4696	0.9562378621
4697	0.9561988229
4698	0.9561889718
4699	0.9561795752
4700	0.9561664956
4701	0.9561537394
4702	0.9561503117
4703	0.9561364752
4704	0.9561145996
4705	0.9560980203
4706	0.9560781522
4707	0.9560754687
4708	0.9560686986
4709	0.9560488458
4710	0.9560481866
4711	0.9560293182
4712	0.9560266323
4713	0.9560090985
4714	0.9560004543
4715	0.9559864534
4716	0.9559699334
4717	0.9559402134
4718	0.9559164718
4719	0.9559153645
4720	0.955911156
4721	0.9558841951
4722	0.9558831809
4723	0.9558689208
4724	0.9558591958
4725	0.9558546794
4726	0.9558483918
4727	0.9558440151
4728	0.955833916
4729	0.9558280673
4730	0.9558150727
4731	0.9558147602
4732	0.9558062197
4733	0.9558028468
4734	0.9557805682
4735	0.9557668053
4736	0.9557572317
4737	0.9557567132
4738	0.9557063808
4739	0.9556835119
4740	0.9556513956
4741	0.9556299862
4742	0.9556226855
4743	0.9556038404
4744	0.9555670731
4745	0.9555472369
4746	0.9555407837
4747	0.9555357446
4748	0.9555340375
4749	0.9555224464
4750	0.9555127226
4751	0.9555113133
4752	0.9555106831
4753	0.9555043633
4754	0.9554815416
4755	0.9554795385
4756	0.9554569875
4757	0.9554465727
4758	0.9554348422
4759	0.9554345685
4760	0.9554281875
4761	0.95542255
4762	0.9554118981
4763	0.9553968199
4764	0.9553856215
4765	0.9553587311
4766	0.9553580202
4767	0.9553350146
4768	0.9553266456
4769	0.9553238061
4770	0.9553208454
4771	0.9552921036
4772	0.9552836713
4773	0.9552769457
4774	0.9552647309
4775	0.9552595901
4776	0.9552511442
4777	0.9552494713
4778	0.9552465372
4779	0.9552262853
4780	0.9552110461
4781	0.9551644267
4782	0.9551438259
4783	0.9551367293
4784	0.9551324623
4785	0.9551113394
4786	0.9550709403
4787	0.9550592497
4788	0.95505815
4789	0.955027352
4790	0.9550128522
4791	0.9550017992
4792	0.955000681
4793	0.9549984231
4794	0.9549741202
4795	0.9549578905
4796	0.954956487
4797	0.9549517718
4798	0.9549440516
4799	0.9549154016
4800	0.9548954309
4801	0.95489334
4802	0.9548781217
4803	0.954876105
4804	0.9548740252
4805	0.9548526285
4806	0.9548432435
4807	0.9548252016
4808	0.9548173734
4809	0.9548079892
4810	0.9548012803
4811	0.9547907714
4812	0.9547773315
4813	0.9547690513
4814	0.9547599065
4815	0.9547191688
4816	0.9546870129
4817	0.9546788628
4818	0.9546469265
4819	0.9546420816
4820	0.9546258252
4821	0.9546002496
4822	0.9545909647
4823	0.9545884158
4824	0.9545750378
4825	0.9545300664
4826	0.9545217111
4827	0.9545042914
4828	0.9544659628
4829	0.9544634177
4830	0.9544633298
4831	0.9544610806
4832	0.9544568178
4833	0.9544556841
4834	0.9544256304
4835	0.9544031668
4836	0.954395964
4837	0.9543911698
4838	0.9543821588
4839	0.9543760921
4840	0.9543731597
4841	0.9543625782
4842	0.954361325
4843	0.9543569239
4844	0.9543230999
4845	0.9543213569
4846	0.9542729308
4847	0.9542383807
4848	0.9542213172
4849	0.9542153512
4850	0.9542043022
4851	0.9541790187
4852	0.9541774139
4853	0.9541580372
4854	0.9541455648
4855	0.9541414561
4856	0.954136644
4857	0.9541333428
4858	0.9541096585
4859	0.9540813757
4860	0.9540240296
4861	0.9540164882
4862	0.9540160139
4863	0.9540117359
4864	0.9540107717
4865	0.9539895532
4866	0.9539879292
4867	0.9539793271
4868	0.9539787135
4869	0.9539767943
4870	0.9539757618
4871	0.9539458753
4872	0.9539413848
4873	0.9539348235
4874	0.9539314542
4875	0.9539215968
4876	0.9538959697
4877	0.9538563482
4878	0.9538422404
4879	0.9538260563
4880	0.9538186603
4881	0.9538052639
4882	0.9537677833
4883	0.953767413
4884	0.9537626484
4885	0.9537427556
4886	0.9537365743
4887	0.9537348785
4888	0.9537314473
4889	0.9537219262
4890	0.9537094531
4891	0.9537040326
4892	0.9536916506
4893	0.9536459766
4894	0.9536414111
4895	0.9536096201
4896	0.9535761728
4897	0.9535672122
4898	0.9535578454
4899	0.9535340944
4900	0.9535168703
4901	0.9534992989
4902	0.9534816161
4903	0.9534433384
4904	0.9534199533
4905	0.9534122119
4906	0.9533929505
4907	0.953383402
4908	0.9533706278
4909	0.9533644021
4910	0.9533622835
4911	0.9533475447
4912	0.9533423821
4913	0.9533421985
4914	0.9533238769
4915	0.9533231534
4916	0.9532717168
4917	0.9532491643
4918	0.9532353329
4919	0.9532325229
4920	0.9532275985
4921	0.9532084617
4922	0.9531967209
4923	0.9531678553
4924	0.9531588724
4925	0.9531430013
4926	0.9531385349
4927	0.9531342264
4928	0.9531288036
4929	0.953128449
4930	0.9531236467
4931	0.9531220644
4932	0.9531103782
4933	0.953072673
4934	0.9530646174
4935	0.9530406476
4936	0.9530383254
4937	0.9530289134
4938	0.95302702
4939	0.9530250009
4940	0.9529946533
4941	0.9529780741
4942	0.9529749775
4943	0.9529586309
4944	0.9529243674
4945	0.9529190709
4946	0.9528849397
4947	0.952874079
4948	0.9528444119
4949	0.9528426271
4950	0.9528382304
4951	0.9528328284
4952	0.952813236
4953	0.9528120324
4954	0.9528065016
4955	0.9527718571
4956	0.9527715001
4957	0.952756412
4958	0.9527351507
4959	0.9527271642
4960	0.9527222744
4961	0.9527091248
4962	0.9527078343
4963	0.952705486
4964	0.9526840303
4965	0.952675393
4966	0.9526713323
4967	0.9526245558
4968	0.9526141051
4969	0.9525791208
4970	0.9525769528
4971	0.9525749393
4972	0.9525707663
4973	0.9525617987
4974	0.9525516628
4975	0.9525437377
4976	0.9525174183
4977	0.9525170531
4978	0.9524809697
4979	0.9524753531
4980	0.9524121546
4981	0.9524101838
4982	0.9523972597
4983	0.9523708281
4984	0.9523471281
4985	0.9523336652
4986	0.9523219899
4987	0.9523171198
4988	0.952302235
4989	0.9522747981
4990	0.9522735495
4991	0.9522603154
4992	0.9522486722
4993	0.9522191178
4994	0.9522152302
4995	0.9522020695
4996	0.9521915718
4997	0.9521693968
4998	0.9521441261
4999	0.9520955861
