iter	Passed	Remaining
4771	220811	10550
4772	220859	10503
4773	220907	10457
4774	220954	10411
4775	220999	10365
4776	221047	10318
4777	221091	10272
4778	221141	10226
4779	221186	10180
4780	221232	10133
4781	221280	10087
4782	221326	10041
4783	221374	9995
4784	221419	9948
4785	221467	9902
4786	221512	9856
4787	221558	9810
4788	221605	9763
4789	221649	9717
4790	221695	9671
4791	221740	9624
4792	221785	9578
4793	221830	9532
4794	221879	9485
4795	221926	9439
4796	221973	9393
4797	222020	9347
4798	222064	9300
4799	222113	9254
4800	222165	9208
4801	222211	9162
4802	222257	9116
4803	222307	9070
4804	222353	9023
4805	222401	8977
4806	222449	8931
4807	222494	8884
4808	222539	8838
4809	222584	8792
4810	222631	8746
4811	222676	8699
4812	222723	8653
4813	222768	8607
4814	222815	8560
4815	222862	8514
4816	222912	8468
4817	222958	8422
4818	223001	8375
4819	223047	8329
4820	223097	8283
4821	223143	8237
4822	223192	8190
4823	223240	8144
4824	223285	8098
4825	223334	8052
4826	223386	8006
4827	223430	7959
4828	223477	7913
4829	223525	7867
4830	223539	7819
4831	223588	7773
4832	223636	7727
4833	223682	7681
4834	223730	7635
4835	223778	7588
4836	223823	7542
4837	223872	7496
4838	223919	7450
4839	223967	7403
4840	224013	7357
4841	224061	7311
4842	224109	7265
4843	224153	7218
4844	224200	7172
4845	224250	7126
4846	224298	7080
4847	224345	7033
4848	224397	6987
4849	224443	6941
4850	224488	6895
4851	224534	6848
4852	224579	6802
4853	224626	6756
4854	224675	6710
4855	224723	6663
4856	224770	6617
4857	224821	6571
4858	224871	6525
4859	224918	6479
4860	224964	6432
4861	225010	6386
4862	225056	6340
4863	225100	6293
4864	225147	6247
4865	225195	6201
4866	225242	6155
4867	225288	6108
4868	225331	6062
4869	225385	6016
4870	225437	5970
4871	225482	5924
4872	225530	5877
4873	225576	5831
4874	225622	5785
4875	225667	5738
4876	225718	5692
4877	225763	5646
4878	225810	5600
4879	225858	5553
4880	225906	5507
4881	225953	5461
4882	225999	5415
4883	226045	5368
4884	226091	5322
4885	226140	5276
4886	226192	5230
4887	226237	5183
4888	226283	5137
4889	226330	5091
4890	226379	5045
4891	226427	4998
4892	226475	4952
4893	226519	4906
4894	226566	4859
4895	226611	4813
4896	226656	4767
4897	226703	4721
4898	226748	4674
4899	226795	4628
4900	226842	4582
4901	226889	4535
4902	226936	4489
4903	226979	4443
4904	227026	4397
4905	227074	4350
4906	227119	4304
4907	227165	4258
4908	227212	4211
4909	227260	4165
4910	227307	4119
4911	227353	4073
4912	227401	4026
4913	227420	3980
4914	227466	3933
4915	227498	3887
4916	227543	3840
4917	227589	3794
4918	227637	3748
4919	227681	3702
4920	227727	3655
4921	227779	3609
4922	227824	3563
4923	227870	3517
4924	227917	3470
4925	227962	3424
4926	228010	3378
4927	228057	3332
4928	228106	3285
4929	228150	3239
4930	228195	3193
4931	228241	3146
4932	228287	3100
4933	228331	3054
4934	228386	3008
4935	228432	2961
4936	228477	2915
4937	228524	2869
4938	228571	2823
4939	228619	2776
4940	228665	2730
4941	228710	2684
4942	228757	2637
4943	228803	2591
4944	228847	2545
4945	228892	2499
4946	228940	2452
4947	228984	2406
4948	229028	2360
4949	229075	2313
4950	229122	2267
4951	229167	2221
4952	229213	2175
4953	229259	2128
4954	229304	2082
4955	229353	2036
4956	229387	1989
4957	229434	1943
4958	229478	1897
4959	229524	1851
4960	229568	1804
4961	229614	1758
4962	229663	1712
4963	229706	1665
4964	229751	1619
4965	229796	1573
4966	229845	1527
4967	229889	1480
4968	229935	1434
4969	229981	1388
4970	230025	1341
4971	230071	1295
4972	230117	1249
4973	230163	1203
4974	230207	1156
4975	230253	1110
4976	230301	1064
4977	230347	1018
4978	230393	971
4979	230443	925
4980	230490	879
4981	230535	832
4982	230584	786
4983	230628	740
4984	230676	694
4985	230725	647
4986	230772	601
4987	230818	555
4988	230867	509
4989	230915	462
4990	230958	416
4991	231007	370
4992	231051	323
4993	231098	277
4994	231142	231
4995	231190	185
4996	231235	138
4997	231283	92
4998	231340	46
4999	231390	0
