,0
1284,-3.1960362260946766
1285,-7.736623431249214
1286,-9.982157407620768
1287,-12.84264904323117
1288,-16.318098338080397
1289,-19.628770224757247
1290,-20.644388882651107
1291,-22.274965199783807
1292,-24.52049917615534
1293,-26.60125574435451
1294,-29.29696997179252
1295,-31.82790679105816
1296,-34.1940662021514
1297,-36.60437758669533
1298,-34.671656321605056
1299,-33.90264714768628
1300,-34.29735006493895
1301,-34.38023726713993
1302,-35.62683656051237
1303,-36.561620138833064
1304,-37.18458800210205
1305,-37.89110663440649
1306,-39.7613373578824
1307,-41.319752366306574
1308,-42.56635165967903
1309,-43.89650172208691
1310,-44.914836069443055
1311,-46.016721185834676
1312,-47.20215707126172
1313,-48.36520559559874
1314,-48.53728684215855
1315,-48.97489697052444
1316,-49.67803598069635
1317,-50.31002674142121
1318,-51.20754638395218
1319,-52.033917777036045
1320,-52.78914092067282
1321,-53.563428180291844
1322,-54.603244321716915
1323,-55.57191221369491
1324,-56.46943185622585
1325,-57.386015614739016
1326,-58.23145112380513
1327,-59.095950748853454
1328,-59.97951448988402
1329,-60.857970016432716
1330,-39.707251442741025
1331,-24.459232279133346
1332,-15.11391252560972
1333,-4.186969231990403
1334,0.8372746515449023
1335,7.443142075175885
1336,15.630633038902545
1337,23.394329252330493
1338,25.255326055674473
1339,28.697946399114116
1340,33.72219028264942
1341,38.322639415886016
1342,44.504712089218344
1343,50.26299001225195
1344,55.59747318498685
1345,61.04551181882087
1346,59.34475165399789
1347,59.55950635412762
1348,61.689775919210064
1349,63.30678482313863
1350,66.8393085920199
1351,69.85857169974724
1352,72.36457414632076
1353,75.0081043725571
1354,79.5671494637462
1355,83.61293389378136
1356,87.14545766266264
1357,90.81550921120675
1358,93.972300098597
1359,97.26661876565005
1360,100.69846521236603
1361,104.09346120158449
1362,82.2966410307301
1363,67.24994765584054
1364,58.953381076915875
1365,48.848123474204726
1366,45.49299266745834
1367,40.3291708369255
1368,33.35665798260622
1369,26.86878242746792
1370,27.131033668294492
1371,25.5845938853346
1372,22.22946307858821
1373,19.358969571022854
1374,14.679785039671017
1375,10.485237807500184
1376,6.77532787451041
1377,2.9355597685830475
1378,3.154777630181769
1379,2.286393479692606
1380,0.33040731711560056
1381,-1.3341567646360346
1382,-4.086322858475512
1383,-6.547066871489577
1384,-8.716388803678257
1385,-10.963797047080703
1386,-14.298807302571007
1387,-17.342395477235897
1388,-20.09456157107539
1389,-22.924813976128604
1390,-25.463644300356492
1391,-28.080560935798104
1392,-30.775563882453454
1393,-33.44964366507918
1394,-28.806618262093295
1395,-26.124205284525615
1396,-25.402404732376127
1397,-24.155259664165413
1398,-24.868727021372948
1399,-25.05684986251923
1400,-24.719628187604258
1401,-24.523172151516036
1402,-26.28732854084599
1403,-27.52614041411475
1404,-28.239607771322255
1405,-29.09384076735651
1406,-29.422729247329485
1407,-29.892383366129224
1408,-30.502803123755697
1409,-31.075504842136482
1410,-23.142765770732893
1411,-17.489052690222763
1412,-14.114365600606106
1413,-10.129015337199974
1414,-8.422691064687328
1415,-6.105703618385249
1416,-3.17805299829368
1417,-0.4140290824664419
1418,0.07096884246732316
1419,1.1666299411905356
1420,2.87295421370321
1421,4.415651781951553
1422,6.569012523989343
1423,8.558746561762845
1424,10.38485389527203
1425,12.254804872049007
1426,8.386909458355916
1427,6.056465351283137
1428,5.263472550830599
1429,4.0585209143670085
1430,4.391020584523702
1431,4.311561418669299
1432,3.820143416803859
1433,3.439109452362416
1434,4.595526794541243
1435,5.339985300709017
1436,5.672484970865696
1437,6.115368678446416
1438,6.146293550016068
1439,6.2876024590097614
1440,6.539295405427467
1441,6.761411038160119
1442,6.738713380873634
1443,6.781613246944197
1444,6.890110636371773
1445,6.981031222390357
1446,7.137549331765975
1447,7.276490637732614
1448,7.397855140290211
1449,7.523929333126787
1450,7.715601049320412
1451,7.889695962105037
1452,8.046214071480662
1453,8.207441871135238
1454,8.351092867380814
1455,8.499453553905369
1456,8.652523930708874
1457,8.804332349805534
1458,11.282839927716047
1459,13.137910344992228
1460,14.36954360163405
1461,15.768226341999409
1462,16.543471921730415
1463,17.485766985184924
1464,18.595111532363006
1465,19.65969530528131
1466,20.100841917565255
1467,20.709038013572737
1468,21.48428359330373
1469,22.214768398774986
1470,23.112302687969766
1471,23.965076202904783
1472,24.773088943580056
1473,25.593095297570827
1474,13.805217174883225
1475,5.395611515986474
1476,0.36427832088060086
1477,-5.57226025271035
1478,-8.130526362510423
1479,-11.593997850795567
1480,-15.96267471756579
1481,-20.088802534186605
1482,-20.836657887016614
1483,-22.489718618331636
1484,-25.04798472813173
1485,-27.363701787782418
1486,-30.584624225918233
1487,-33.56299761390463
1488,-36.29882195174165
1489,-39.099637111691116
1490,-39.261114367686176
1491,-40.12980008359869
1492,-41.705694259428626
1493,-43.092092499543234
1494,-45.18569919957529
1495,-47.089809963892
1496,-48.804424792493364
1497,-50.56981490403866
1498,-53.04241347550135
1499,-55.325516111248724
1500,-57.419122811280786
1501,-59.56350479425675
1502,-61.51839084151736
1503,-63.524052171721884
1504,-65.58048878487031
1505,-67.62332020195842
1506,-57.545394612297116
1507,-50.71521607424819
1508,-47.132784587811656
1509,-42.68012190167502
1510,-41.47520626715077
1511,-39.400059432926426
1512,-36.45468139900197
1513,-33.74248111226552
1514,-34.27802787714147
1515,-33.943343442317314
1516,-32.73842780779309
1517,-31.766689920456855
1518,-29.92472083342051
1519,-28.315929493572185
1520,-26.940315900911855
1521,-25.502222519199606
1522,-8.660490843310939
1523,4.053848391152002
1524,12.64079518418933
1525,22.33367344875296
1526,27.89915927189091
1527,34.57057656655519
1528,42.3479253327458
1529,49.82894065425677
1530,53.182563534341995
1531,57.64211788595355
1532,63.2076037090915
1533,68.47675608754977
1534,74.85183993753446
1535,80.9305903428394
1536,86.71300730346474
1537,92.57482657128236
1538,70.63998028128537
1539,56.15322807978285
1540,49.11456996677475
1541,40.08020105760353
1542,38.49392623692667
1543,34.91194062008671
1544,29.334244207083742
1545,24.29129689023867
1546,26.69644366188804
1547,27.10587963737433
1548,25.519604816697495
1549,24.46807909217864
1550,21.420842571496706
1551,18.90835514697274
1552,16.930616818606765
1553,14.809592901771964
1554,13.107395424772903
1555,11.292973741451064
1556,9.36632785180646
1557,7.469752347617259
1558,5.460952637105265
1559,3.482223312048646
1560,1.5335643724474721
1561,-0.4231519026525774
1562,-2.49209238407542
1563,-4.530962480042874
1564,-6.5397621905548675
1565,-8.556619236565737
1566,-10.543405897121204
1567,-12.538249893175518
1568,-14.54115122472875
1569,-16.541893599741897
1570,-12.96010149785046
1571,-10.874145000764514
1572,-10.284024108484047
1573,-9.293095273886237
1574,-9.79800204409392
1575,-9.902100871984231
1576,-9.605391757557214
1577,-9.416078807594118
1578,-10.722601462436458
1579,-11.628316174961455
1580,-12.133222945169123
1581,-12.745525879840699
1582,-12.957020872194917
1583,-13.275912029013071
1584,-13.702199350295118
1585,-14.09970995603885
1586,-9.677309713422758
1587,-6.546400690214682
1588,-4.70698288641465
1589,-2.521511053342337
1590,-1.6275304396780257
1591,-0.38749579674149004
1592,1.1985928754673552
1593,2.6919566499951344
1594,2.893829205114855
1595,3.441755789506857
1596,4.33573640317114
1597,5.136992119154371
1598,6.284301864409912
1599,7.338886711984401
1600,8.300746661877795
1601,9.287452173223144
1602,4.710892588336222
1603,1.6250053932649848
1604,0.02979058800941914
1605,-1.9648486802766314
1606,-2.468815558746982
1607,-3.372206900247818
1608,-4.675022704779153
1609,-5.870813047004248
1610,-5.5759309994136
1611,-5.680473414853481
1612,-6.184440293323803
1613,-6.581381709487914
1614,-7.37774758868251
1615,-8.067088005570852
1616,-8.649402960152926
1617,-9.260395300929545
1618,-9.37209825594097
1619,-9.617585398657639
1620,-9.996856729079497
1621,-10.340280694445667
1622,-10.817488847517083
1623,-11.258849635532826
1624,-11.664363058492896
1625,-12.079481753970413
1626,-12.628384637153147
1627,-13.14144015528018
1628,-13.618648308351581
1629,-14.105461733940444
1630,-14.55642779447362
1631,-15.016999127524258
1632,-15.487175733092343
1633,-15.95477861364629
1634,-14.03369841848047
1635,-12.752663924427651
1636,-12.111675131487829
1637,-11.299186609815763
1638,-11.126743789256722
1639,-10.782801239965437
1640,-10.267358961941895
1641,-9.797869897734344
1642,-9.968426534639747
1643,-9.96748344281292
1644,-9.795040622253865
1645,-9.668551015510772
1646,-9.370561680035436
1647,-9.118525558376078
1648,-8.912442650532654
1649,-8.694046616157635
1650,-9.269907394416293
1651,-9.632947701146833
1652,-9.783167536349282
1653,-9.9904124450305
1654,-9.9848368821836
1655,-10.036286392815484
1656,-10.1447609769261
1657,-10.23795573864978
1658,-10.118330028845335
1659,-10.055729392519652
1660,-10.050153829672752
1661,-10.029298444438894
1662,-10.065468132683804
1663,-10.086357998541736
1664,-10.091968042012724
1665,-10.101672301552789
1666,-5.08621771566817
1667,-1.417250384253208
1668,0.9052296926920889
1669,3.5884999420913317
1670,4.925282937020924
1671,6.622856104404448
1672,8.681219444241904
1673,10.64290934873327
1674,11.25811199875497
1675,12.23410482123063
1676,13.570887816160209
1677,14.810997375743668
1678,16.411897107781115
1679,17.91612340447243
1680,19.323676265817596
1681,20.757132696093294
1682,32.50669895210372
1683,41.492071911277776
1684,47.71325157361545
1685,54.67509459756393
1686,58.87274432467595
1687,63.81105741339891
1688,69.49003386373269
1689,74.97055016445951
1690,77.68687316834993
1691,81.14385953385121
1692,85.34150926096328
1693,89.34069883846838
1694,94.08055177758442
1695,98.62194456709346
1696,102.96487720699554
1697,107.36098708371458
1698,79.57472600259351
1699,60.41170523014449
1700,49.87192476636761
1701,37.02155402574253
1702,32.794423593789475
1703,26.256702884988286
1704,17.40839189933888
1705,9.179201712410148
1706,9.573251834153467
1707,7.6567116790486125
1708,3.429581247095598
1709,-0.1784283861367726
1710,-6.0970282962173314
1711,-11.396507407577175
1712,-16.076865720216404
1713,-20.92311695089009
1714,-21.490304628379505
1715,-23.204063929306088
1716,-26.064394853669853
1717,-28.617502837469203
1718,-32.31718244470571
1719,-35.70963911137781
1720,-38.7948728374855
1721,-41.96242670241371
1722,-46.2765521907791
1723,-50.28345473858002
1724,-53.98313434581658
1725,-57.76513409187369
1726,-61.239910897366315
1727,-64.79700784167956
1728,-68.43642492481331
1729,-72.05378439322931
1730,-56.3499518550734
1731,-45.82321711188513
1732,-40.47358016366441
1733,-33.736744042145205
1734,-32.177005715593594
1735,-29.2300682157435
1736,-24.895931542594838
1737,-20.93349376767266
1738,-22.148153787718087
1739,-21.975614634465003
1740,-20.415876307913393
1741,-19.227836879588253
1742,-16.6525982779646
1743,-14.449058574567388
1744,-12.617217769396618
1745,-10.685780544618538
1746,-9.040611074116981
1747,-7.318736390037969
1748,-5.5201564923814885
1749,-3.742129694758347
1750,-1.8873976835577366
1751,-0.05321877239045136
1752,1.7604070387434803
1753,3.5795400364333005
1754,5.47537824770059
1755,7.350663358934526
1756,9.20539537013515
1757,11.06563456789165
1758,12.90532066561481
1759,14.750513949893858
1760,16.601214420728795
1761,18.450439245373516
1762,13.397203443750044
1763,10.193476392722758
1764,8.839258092291658
1765,6.989465415744007
1766,6.989181489792571
1767,6.49332318772457
1768,5.501890509540019
1769,4.643246585225455
1770,5.634111411507064
1771,6.129401861672136
1772,6.1291179357206715
1773,6.2616227636391955
1774,5.898553215441169
1775,5.6682724211131585
1776,5.570780380655094
1777,5.437707700833641
1778,6.94487655862396
1779,8.012544021019217
1780,8.64071008801941
1781,9.386640198988061
1782,9.693068914561692
1783,10.117261674103773
1784,10.659218477614274
1785,11.169620500646026
1786,11.24052112828273
1787,11.429185799887883
1788,11.73561451546147
1789,12.010488450556302
1790,12.40312642961959
1791,12.7642096282041
1792,13.09373804630986
1793,13.43172154236224
1794,1.8627692853382314
1795,-6.515729152319665
1796,-11.70377377061152
1797,-17.746697913291293
1798,-20.59916823660499
1799,-24.306518084306617
1800,-28.86874745639618
1801,-33.201912550300094
1802,-34.34462382483795
1803,-36.34221462376372
1804,-39.19468494707742
1805,-41.81809099220544
1806,-45.296376561721424
1807,-48.54559785305173
1808,-51.56575486619643
1809,-54.64728946769578
1810,-39.716156383514075
1811,-29.611503059240803
1812,-24.333329494875954
1813,-17.76190457655845
1814,-16.01695941814937
1815,-12.978762905787704
1816,-8.647315039473398
1817,-4.66239282906119
1818,-5.5039503785573345
1819,-5.0522565741008805
1820,-3.3073114156917995
1821,-1.9088919131847888
1822,0.782778943274792
1823,3.1279241438323027
1824,5.126543688487857
1825,7.218014502799008
1826,17.07802766495405
1827,24.856466178637334
1828,30.553330043848888
1829,36.807950155103526
1830,40.98099561788641
1831,45.71179732671243
1832,51.000355281581534
1833,56.139462900749976
1834,59.1969958714466
1835,62.81228508818637
1836,66.98533055096925
1837,71.00892567805144
1838,75.5902770511768
1839,80.02217808860149
1840,84.3046287903255
1841,88.62712458880907
1842,59.403335783776754
1843,39.168246847321086
1844,27.921857779442178
1845,14.266953840772402
1846,9.600749770679215
1847,2.526030829795218
1848,-6.957202981879647
1849,-15.795077178967745
1850,-15.64425150747914
1851,-17.901940706781403
1852,-22.568144776874533
1853,-26.588989232380925
1854,-33.01834855867817
1855,-38.80234827038865
1856,-43.940988367512375
1857,-49.25255205219224
1858,-36.27250672627241
1859,-28.193683263008637
1860,-25.016081662400865
1861,-20.525201621768687
1862,-20.93554344379254
1863,-20.03260682579193
1864,-17.816391767766888
1865,-15.95206860718362
1866,-18.988967309256324
1867,-20.71258757130464
1868,-21.122929393328505
1869,-21.885163112794118
1870,-21.334118392235254
1871,-21.13496556911815
1872,-21.287704643442837
1873,-21.346154568024915
1874,-16.60620622188155
1875,-13.151984817341969
1876,-10.983490354406158
1877,-8.470486395780668
1878,-7.243209378758962
1879,-5.6714228660475925
1880,-3.755126857646573
1881,-1.9311418904004256
1882,-1.392883864758062
1883,-0.5101163434260485
1884,0.7171606735956573
1885,1.8521266494624342
1886,3.3316021210188893
1887,4.718766551420458
1888,6.013619940667141
1889,7.333207998843733
1890,8.079050452687255
1891,8.978627577872729
1892,10.031939374400167
1893,11.044058089892857
1894,12.209911476727484
1895,13.33457178252739
1896,14.418039007292563
1897,15.512543884854722
1898,16.760783433758846
1899,17.967829901628207
1900,19.133683288462848
1901,20.310574328094475
1902,21.44627228669141
1903,22.593007898085347
1904,23.75078116227627
1905,24.90559689631391
1906,23.073448292302224
1907,22.041654370491415
1908,21.810215130881495
1909,21.364321500517377
1910,21.718782552354128
1911,21.858789213436687
1912,21.78434148376506
1913,21.767356634909326
1914,22.550726468254453
1915,23.119641910845424
1916,23.474102962682167
1917,23.886026895334822
1918,24.083496437233293
1919,24.338428859947655
1920,24.650824163477907
1921,24.947822334498767
1922,12.806146474534046
1923,3.9974032760858904
1924,-1.4784072608456995
1925,-7.847274412857956
1926,-10.883208903353633
1927,-14.812200008929992
1928,-19.634247729587045
1929,-24.21700165143797
1930,-25.46682291177231
1931,-27.60970078718732
1932,-30.645635277683027
1933,-33.44227596937259
1934,-37.131973276142816
1935,-40.58237678410694
1936,-43.79348649326491
1937,-47.068714782566744
1938,-47.182564804149635
1939,-48.143503579537125
1940,-49.95153110872923
1941,-51.532581890421895
1942,-53.96072142591913
1943,-56.16188421391694
1944,-58.13607025441536
1945,-60.171074531106875
1946,-63.05316756160297
1947,-65.70828384459966
1948,-68.13642338009691
1949,-70.62538115178728
1950,-72.88736217597818
1951,-75.21016143636223
1952,-77.59377893293939
1953,-79.96110023224354
1954,-54.745319328411114
1955,-36.92040838465425
1956,-26.486367400972938
1957,-14.07194878012595
1958,-9.048400119354511
1959,-2.0444738214174265
1960,6.939830113685389
1961,15.393493460201
1962,16.456286846641035
1963,19.499457870246772
1964,24.523006531018183
1965,29.01591460320239
1966,35.48920031255233
1967,41.431845433315004
1968,46.843849965490534
1969,52.39803921484915
1970,41.6542211896855
1971,35.27744105196666
1972,33.26769880169263
1973,30.087812276161685
1974,31.274963638075462
1975,31.291970724732295
1976,30.138833536132267
1977,29.29923556111521
1978,32.826675473542906
1979,35.18397111071366
1980,36.37112247262746
1981,37.87181304812427
1982,38.202359348364126
1983,38.846444862186985
1984,39.80406958959287
1985,40.677681737923734
1986,33.36095883779316
1987,28.238829599638166
1988,25.311294023458743
1989,21.795718847838486
1990,20.474737334193748
1991,18.56571622110819
1992,16.068655508581855
1993,13.729159531843209
1994,13.584257217080136
1995,12.85131530287623
1996,11.53033378923152
1997,10.366917011374483
1998,8.615460634076655
1999,7.021568992566472
2000,5.585242086844019
2001,4.106695837411621
2002,4.550745673484798
2003,4.479637441075539
2004,3.8933711401838025
2005,3.4451410277163603
2006,2.4817528467663976
2007,1.6564008542406725
2008,0.9690850501392703
2009,0.24478256082328187
2010,-0.9946779969751844
2011,-2.0961023663494274
2012,-3.0594905472993617
2013,-4.059865413463854
2014,-4.922204091204094
2015,-5.821529454158878
2016,-6.757841502328205
2017,-7.68424299806361
2018,-2.5261952347663765
2019,1.0015292631849064
2020,2.8989304957902675
2021,5.233175530746763
2022,5.937097300357294
2023,7.077862872318946
2024,8.655472246631717
2025,10.116029676885944
2026,9.946263841794263
2027,10.213341809053688
2028,10.917263578664247
2029,11.504133404216248
2030,12.527847032119396
2031,13.434508715964
2032,14.224118455750087
2033,15.045092169419163
2034,15.913658172755035
2035,16.76947186050876
2036,17.612533232680335
2037,18.459011577513763
2038,19.292737606764987
2039,20.12988060867812
2040,20.970440583253094
2041,21.81008498276276
2042,22.636977066690278
2043,23.467286123279635
2044,24.301012152530888
2045,25.133822606716834
2046,25.970050033564632
2047,26.805361885347132
2048,27.639758162064325
2049,28.47439976638087
2050,14.944546733502108
2051,5.263648438341022
2052,-0.5682951191024159
2053,-7.431562990221224
2054,-10.445876123622355
2055,-14.491513570698885
2056,-19.568475331450827
2057,-24.36909457521884
2058,-25.320759081269188
2059,-27.303747900994935
2060,-30.31806103439608
2061,-33.05603165081331
2062,-36.82532658090591
2063,-40.318278994014605
2064,-43.53488889013943
2065,-46.82554454052445
2066,-46.4705880718425
2067,-47.09247042638168
2068,-48.69119160414192
2069,-50.028169608084724
2070,-52.341986435248636
2071,-54.39406008859507
2072,-56.18439056812406
2073,-58.04485491970178
2074,-60.88215809450065
2075,-63.45771809548203
2076,-65.77153492264593
2077,-68.1554856218586
2078,-70.27769314725379
2079,-72.47003454469774
2080,-74.7325098141904
2081,-76.97619276930553
2082,-63.44154327779833
2083,-54.13468522327338
2084,-49.05561860573064
2085,-42.84371868688132
2086,-40.85961020501426
2087,-37.74266842184056
2088,-33.49289333736027
2089,-29.546660021124154
2090,-29.828218141870266
2091,-28.97694296130976
2092,-26.992834479442678
2093,-25.312267765819783
2094,-22.498867750890327
2095,-19.989009504205
2096,-17.782693025763848
2097,-15.495042775652593
2098,-1.9363745835582336
2099,8.602233453105015
2100,16.12078133433721
2101,24.448551895310572
2102,29.75626230085291
2103,35.873195386136445
2104,42.79935115116106
2105,49.508676352652145
2106,53.19794139871206
2107,57.6964291245132
2108,63.00413953005551
2109,68.09501937206426
2110,73.99512189381417
2111,79.67839385203044
2112,85.14483524671317
2113,90.66937621578916
2114,71.47952075663105
2115,58.911867861840875
2116,52.966417531418585
2117,45.246553371758594
2118,44.14889177646663
2119,41.276816351936944
2120,36.63032709816957
2121,32.459290596985056
2122,34.91045666016842
2123,35.58720889411413
2124,34.48954729882209
2125,33.86733845611295
2126,31.470715784166103
2127,29.5495458648021
2128,28.103828698021005
2129,26.530714350146127
2130,24.890107491295907
2131,23.267585196256675
2132,21.66314746502843
2133,20.05386398953155
2134,18.46266507784574
2135,16.866620421891284
2136,15.265730021668162
2137,13.666138034708581
2138,12.084630611559959
2139,10.498277444142701
2140,8.907078532456879
2141,7.317178034034541
2142,5.722431791343567
2143,4.128983961916106
2144,2.5368345457521286
2145,0.9443372208027512
2146,2.8440324461491002
2147,3.8079974978297173
2148,3.8362323758446166
2149,4.115195398226689
2150,3.4584282469430576
2151,3.052389240026571
2152,2.8970783774772713
2153,2.6745851111249834
2154,1.5163616711070205
2155,0.6088663754562162
2156,-0.04790077582742924
2157,-0.7718503309140061
2158,-1.2450717416334385
2159,-1.7854755561557738
2160,-2.3930617744810547
2161,-2.9826465219617546
2162,1.8490894508703235
2163,5.228186914784487
2164,7.154645869780737
2165,9.47033814013588
2166,10.333391901573094
2167,11.585678978369245
2168,13.22719937052426
2169,14.764425010161588
2170,14.849012140881001
2171,15.322832586959308
2172,16.185886348396508
2173,16.944645357316034
2174,18.092637681594468
2175,19.13633525335517
2176,20.075738072598185
2177,21.043086586553116
2178,9.253755257319696
2179,0.8825659901709741
2180,-4.07048121489305
2181,-9.939416825107529
2182,-12.39021037323728
2183,-15.756892326517502
2184,-20.039462684948177
2185,-24.07662148486176
2186,-24.695638222690647
2187,-26.230543365670002
2188,-28.68133691379977
2189,-30.886718903412444
2190,-34.00798929817557
2191,-36.8838481344216
2192,-39.514295412150545
2193,-42.21050051879742
2194,-43.202400717914244
2195,-44.650968040660175
2196,-46.556202487035165
2197,-48.339073346423895
2198,-50.578611329441685
2199,-52.69578572547323
2200,-54.69059653451852
2201,-56.718194567879756
2202,-59.20245972487008
2203,-61.56436129487413
2204,-63.80389927789195
2205,-66.07622448522571
2206,-68.22618610557322
2207,-70.40893495023664
2208,-72.62447101921603
2209,-74.83122177791789
2210,-64.02952791286233
2211,-56.71343627952757
2212,-52.88294687791358
2213,-48.11849317317392
2214,-46.839641700155
2215,-44.62682592401036
2216,-41.48004584474006
2217,-38.58352074625179
2218,-39.17259787948424
2219,-38.827710709591
2220,-37.54885923657214
2221,-36.520262744335255
2222,-34.55770194897265
2223,-32.84539613439209
2224,-31.38334530059356
2225,-29.854238846792654
2226,-11.481479074629732
2227,2.378037393288281
2228,11.724310556961399
2229,22.27990361925214
2230,28.322253377297955
2231,35.57392303396139
2232,44.034912589242424
2233,52.171865854298005
2234,55.79557581510858
2235,60.62860567453683
2236,66.6709554325827
2237,72.3892689004031
2238,79.31690226684097
2239,85.92049934305345
2240,92.20006012904045
2241,98.56644617731169
2242,77.22144569942651
2243,63.30168886237158
2244,56.80717566614706
2245,48.32307443275769
2246,47.264216840198614
2247,44.21577121047477
2248,39.17773754358606
2249,34.672812384526324
2250,37.593130866296946
2251,38.52386131090273
2252,37.46500371834367
2253,36.939254633613615
2254,34.42391751171867
2255,32.44168889765268
2256,30.992568791415607
2257,29.400602691027615
2258,27.2874032264111
2259,25.313867820807815
2260,23.479996474217643
2261,21.60870225580328
2262,19.877072096402117
2263,18.10801906517669
2264,16.301543162127018
2265,14.505094687361122
2266,12.848310271608412
2267,11.154102984031468
2268,9.422472824630262
2269,7.700870093512847
2270,5.941844490571199
2271,4.1928463159133145
2272,2.4538755695391927
2273,0.712217981854252
2274,1.6557109996485195
2275,1.879720081148676
2276,1.3842452263547784
2277,1.0815555112580313
2278,0.05938185986718736
2279,-0.7700066518264777
2280,-1.406610023822978
2281,-2.0948700183140403
2282,-3.502613949099242
2283,-4.7175727401872365
2284,-5.73974639157808
2285,-6.813576665463486
2286,-7.694621799651742
2287,-8.62732355633456
2288,-9.611681935511967
2289,-10.58219896440822
2290,-5.043099184881385
2291,-1.2482459722075703
2292,0.8023606736132223
2293,3.3203367784230267
2294,4.094066316379795
2295,5.335165313325618
2296,7.043633769260438
2297,8.62687095609219
2298,8.465861576070893
2299,8.77222165503862
2300,9.545951192995403
2301,10.194449461849103
2302,11.31031718969183
2303,12.300953648431474
2304,13.166358838068035
2305,14.065319645127886
2306,5.292314827154371
2307,-0.889094612369874
2308,-4.478908673444863
2309,-8.763138623283567
2310,-10.455773194673
2311,-12.842823654826134
2312,-15.924290003742982
2313,-18.819688176054242
2314,-19.12349096991622
2315,-20.12170965254191
2316,-21.814344223931315
2317,-23.32091061871516
2318,-25.52189290226272
2319,-27.536807009204693
2320,-29.36565293954108
2321,-31.24435568753607
2322,-31.46998513960861
2323,-32.138554246353024
2324,-33.25006300776931
2325,-34.242886446420556
2326,-35.678649539743674
2327,-36.99572731030174
2328,-38.19411975809475
2329,-39.42431384227609
2330,-41.09744758112931
2331,-42.65189599721749
2332,-44.08765909054061
2333,-45.55522382025207
2334,-46.90410322719843
2335,-48.284784270533166
2336,-49.69726695025618
2337,-51.10122840719097
2338,-51.3168823833785
2339,-51.85094238939211
2340,-52.703408425231814
2341,-53.47055782251444
2342,-54.556113249623145
2343,-55.55635203817477
2344,-56.47127418816927
2345,-57.409056862566075
2346,-58.665245566789
2347,-59.83611763245479
2348,-60.92167305956348
2349,-62.030089011074494
2350,-63.05318832402843
2351,-64.09914816138468
2352,-65.16796852314322
2353,-66.23066342584963
2354,-41.990416385710134
2355,-24.530072205287752
2356,-13.849630884582538
2357,-1.3525200678546696
2358,4.364687889156087
2359,11.8985653421895
2360,21.249112291245623
2361,30.11288411592821
2362,32.19675308089357
2363,36.09729154188166
2364,41.81449949889239
2365,47.04493233152962
2366,54.09203466018951
2367,60.652361864475836
2368,66.72591394438867
2369,72.92989702577293
2370,66.42570310707134
2371,63.32665495281452
2372,63.63275256300247
2373,63.02644411549723
2374,65.8252814324367
2375,67.71171269168296
2376,68.68573789323597
2377,69.90424156111716
2378,74.52789099344312
2379,78.23913436807584
2380,81.03797168501538
2381,84.08128746828305
2382,86.21219719385743
2383,88.58758538576004
2384,91.2074520439908
2385,93.76181089460215
2386,74.77168401190514
2387,61.55438468279192
2388,54.109912907262526
2389,45.1186166507062
2390,41.900147947733714
2391,37.134854763734324
2392,30.822737098708018
2393,24.925089804205527
2394,24.800270063286888
2395,23.128625841341304
2396,19.910157138368774
2397,17.10615880592013
2398,12.7553359924446
2399,8.818983549492913
2400,5.29710147706507
2401,1.6641624035687386
2402,1.908940408232553
2403,1.114687253326963
2404,-0.7185970611479604
2405,-2.2734738155055254
2406,-4.867381729432481
2407,-7.182882083242021
2408,-9.219974876934202
2409,-11.33166675152657
2410,-14.482389785688312
2411,-17.354705259732626
2412,-19.948613173659595
2413,-22.61712016848672
2414,-25.00721960319646
2415,-27.471918118806386
2416,-30.01121571531644
2417,-32.530524548343195
2418,-27.258525042300747
2419,-24.074200313693737
2420,-22.97755036252221
2421,-21.321509640678002
2422,-21.75314369626932
2423,-21.625386981187958
2424,-20.938239495433933
2425,-20.400980314935097
2426,-21.95139591187167
2427,-22.942420738135624
2428,-23.374054793726913
2429,-23.955577154573376
2430,-23.977708744747176
2431,-24.14972864017615
2432,-24.471636840860285
2433,-24.753382591196427
2434,-20.59687281473336
2435,-17.62959002247908
2436,-15.851534214433627
2437,-13.754825996352139
2438,-12.847344762479452
2439,-11.621211118570713
2440,-10.076425064625937
2441,-8.617021666616552
2442,-8.346845252815982
2443,-7.75801642897936
2444,-6.850535195106659
2445,-6.028436617169376
2446,-4.887685629196028
2447,-3.8323172971580988
2448,-2.8623316210555316
2449,-1.869467731247454
2450,-7.151948152167051
2451,-10.752955132799912
2452,-12.672488673146049
2453,-15.042571663911417
2454,-15.731181214390034
2455,-16.870340215287868
2456,-18.460048666604948
2457,-19.929032756531882
2458,-19.716543406172136
2459,-19.954603506231564
2460,-20.64321305671021
2461,-21.211098245798752
2462,-22.229532885306476
2463,-23.127243163424104
2464,-23.904229080151623
2465,-24.713562992020357
2466,-24.523523158414662
2467,-24.60126471284569
2468,-24.946787655313507
2469,-25.22055879110875
2470,-25.76211131494076
2471,-26.23191203210024
2472,-26.629960942587182
2473,-27.047235691727508
2474,-27.732291828904593
2475,-28.345596159409133
2476,-28.88714868324115
2477,-29.447927045726537
2478,-29.936953601539408
2479,-30.445205996005654
2480,-30.972684229125257
2481,-31.495010914303904
2482,-27.665272390935172
2483,-25.001666225604303
2484,-23.50419241831129
2485,-21.69425438741422
2486,-21.05044871455503
2487,-20.094178818091763
2488,-18.825444698024462
2489,-17.64043511433549
2490,-17.621557888684343
